Title,maybe geolocated,type,By,Latitude,Longitude,Well #,County,Reference URL,CONTENTdm number
WGDC01332143,y,Well Schedule,Connor,39.9867879,-104.1221952,1-60-5,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23911,23911
WGDC01332144,y,Well Schedule,Connor,39.9862947,-104.1188908,1-60-5,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23912,23912
WGDC01332145,y,Well Schedule,Connor,40.0005638,-104.1297054,1-60-5,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23913,23913
WGDC01332146,y,Well Schedule,Connor,39.9947119,-104.1327524,1-60-5,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23914,23914
WGDC01332147,y,Well Schedule,Connor,39.9935283,-104.1329241,1-60-5,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23915,23915
WGDC01332148,y,Well Schedule,Connor,39.9788302,-104.1062307,1-60-9,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23916,23916
WGDC01332149,y,Well Schedule,Connor,39.978304,-104.1075182,1-60-9,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23917,23917
WGDC01332150,y,Well Schedule,Connor,39.9796194,-104.1037846,1-60-9,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23918,23918
WGDC01332151,y,Well Schedule,Connor,39.9826119,-104.101553,1-60-9,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23919,23919
WGDC01332152,y,Well Schedule,Connor,39.9831709,-104.0945578,1-60-10,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23920,23920
WGDC01332153,y,Well Schedule,Connor,39.9750482,-104.0818548,1-60-10,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23921,23921
WGDC01332154,y,Well Schedule,Connor,39.9805073,-104.0948153,1-60-10,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23922,23922
WGDC01332155,y,Well Schedule,Connor,,,1-60-10,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23923,23923
WGDC01332156,y,Well Schedule,Connor,39.9807375,-104.0826702,1-60-10,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23924,23924
WGDC01332157,y,Well Schedule,Connor,39.9753113,-104.0433168,1-60-12,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23925,23925
WGDC01332158,y,Well Schedule,Connor,39.9653459,-104.0640879,1-60-14,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23926,23926
WGDC01332159,y,Well Schedule,Connor,,,,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23927,23927
WGDC01332160,y,Well Schedule,Connor,39.9599843,-104.1254139,1-60-17,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23928,23928
WGDC01332161,y,Well Schedule,Connor,39.957583,-104.1244698,1-60-17,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23929,23929
WGDC01332162,y,Well Schedule,Connor,39.9634052,-104.1249418,1-60-17,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23930,23930
WGDC01332163,y,Well Schedule,Connor,39.9574514,-104.1326237,1-60-18,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23931,23931
WGDC01332164,y,Well Schedule,Connor,39.958504,-104.1398335,1-60-18,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23932,23932
WGDC01332165,y,Well Schedule,Connor,39.9631421,-104.1342115,1-60-18,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23933,23933
WGDC01332166,y,Well Schedule,Connor,39.9579119,-104.1397905,1-60-18,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23934,23934
WGDC01332167,y,Well Schedule,Connor,39.9438313,-104.1234827,1-60-20,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23935,23935
WGDC01332168,y,Well Schedule,Connor,39.9499508,-104.1278601,1-60-20,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23936,23936
WGDC01332169,y,Well Schedule,Connor,39.9502798,-104.1262722,1-60-20,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23937,23937
WGDC01332170,y,Well Schedule,Connor,39.9428113,-104.1244268,1-60-20,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23938,23938
WGDC01332171,y,Well Schedule,Connor,39.9538986,-104.1248989,1-60-20,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23939,23939
WGDC01332172,y,Well Schedule,Connor,39.9437984,-104.0702248,1-60-23,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23940,23940
WGDC01332173,y,Well Schedule,Connor,39.9500495,-104.0699244,1-60-23,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23941,23941
WGDC01332174,y,Well Schedule,Connor,39.9495889,-104.067049,1-60-23,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23942,23942
WGDC01332175,y,Well Schedule,Connor,39.9464305,-104.0688086,1-60-23,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23943,23943
WGDC01332176,y,Well Schedule,Connor,39.930011,-104.0556765,1-60-25,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23944,23944
WGDC01332177,y,Well Schedule,Connor,39.9281681,-104.0552044,1-60-25,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23945,23945
WGDC01332178,y,Well Schedule,Connor,39.9336309,-104.0638304,1-60-26,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23946,23946
WGDC01332179,y,Well Schedule,Connor,39.9378758,-104.0685511,1-60-26,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23947,23947
WGDC01332180,y,Well Schedule,Connor,39.9401462,-104.0712118,1-60-26,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23948,23948
WGDC01332181,y,Well Schedule,Connor,39.9299123,-104.0569639,1-60-26,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23949,23949
WGDC01332182,y,Well Schedule,Connor,39.9339929,-104.0594959,1-60-26,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23950,23950
WGDC01332183,y,Well Schedule,Connor,39.9327753,-104.0840435,1-60-27,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23951,23951
WGDC01332184,y,Well Schedule,Connor,39.9336638,-104.1312075,1-60-29,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23952,23952
WGDC01332185,y,Well Schedule,Connor,39.9338283,-104.1306496,1-60-29,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23953,23953
WGDC01332186,y,Well Schedule,Connor,39.9343548,-104.1312933,1-60-29,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23954,23954
WGDC01332187,y,Well Schedule,Connor,39.9139168,-104.1493607,1-60-31,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23955,23955
WGDC01332188,y,Well Schedule,Connor,39.9153402,-104.1474724,1-60-31,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23956,23956
WGDC01332189,y,Well Schedule,Connor,,,,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23957,23957
WGDC01332190,y,Well Schedule,Connor,39.9184993,-104.0673923,1-60-35,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23958,23958
WGDC01332191,y,Well Schedule,Connor,,,,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23959,23959
WGDC01332192,y,Well Schedule,Connor,39.9208277,-104.0654368,1-60-35,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23960,23960
WGDC01332193,y,Well Schedule,Connor,39.9183018,-104.1527081,1-61-36,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23961,23961
T1S,y,Well Schedule,Connor,40.0009958,-103.9933205,1-59-4,Adams,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23962,23962
WGDC00105_Page_009,y,Well Schedule,Connor,37.1919853,-102.786026,33-48-11,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23971,23971
WGDC00105_Page_010,y,Well Schedule,Connor,37.1742694,-102.8045,33-48-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23972,23972
WGDC00105_Page_011,y,Well Schedule,Connor,37.1683876,-102.8257045,33-48-16,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23973,23973
WGDC00105_Page_012,y,Well Schedule,Connor,37.6155278,-102.6176262,28-46-17,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23974,23974
WGDC00105_Page_013,y,Well Schedule,Connor,37.6069631,-102.6558208,28-47-13,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23975,23975
WGDC00105_Page_014,y,Well Schedule,Connor,37.5540418,-102.6200294,29-46-5,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23976,23976
WGDC00105_Page_015,y,Well Schedule,Connor,37.3827118,-102.6723003,31-47-2,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23977,23977
WGDC00105_Page_017,y,Well Schedule,Connor,37.3492188,-102.0588684,31-41-17,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23979,23979
WGDC00105_Page_019,y,Well Schedule,Connor,37.2952314,-102.1504498,31-42-33,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23981,23981
WGDC00105_Page_020,y,Well Schedule,Connor,37.3645642,-102.2133744,31-43-12,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23982,23982
WGDC00105_Page_021,y,Well Schedule,Connor,37.3529706,-102.2762775,31-43-16,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23983,23983
WGDC00105_Page_022,y,Well Schedule,Connor,37.307549,-102.272501,31-43-33,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23984,23984
WGDC00105_Page_023,y,Well Schedule,Connor,37.359181,-102.4075127,31-44-8,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23985,23985
WGDC00105_Page_024,y,Well Schedule,Connor,37.3517464,-102.3418522,31-44-12,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23986,23986
WGDC00105_Page_025,y,Well Schedule,Connor,37.37978,-102.5272465,31-45-5,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23987,23987
WGDC00105_Page_027,y,Well Schedule,Connor,37.3577487,-102.4655342,31-45-11,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23989,23989
WGDC00105_Page_029,y,Well Schedule,Connor,37.38203,-102.5631237,31-46-2,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23991,23991
WGDC00105_Page_031,y,Well Schedule,Connor,37.2763808,-102.4125767,32-44-7,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23993,23993
WGDC00105_Page_032,y,Well Schedule,Connor,37.2662749,-102.4110317,32-44-7,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23994,23994
WGDC00105_Page_033,y,Well Schedule,Connor,37.234024,-102.4776363,32-45-27,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23995,23995
WGDC00105_Page_035,y,Well Schedule,Connor,37.2226131,-102.4798679,32-45-27,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23997,23997
WGDC00105_Page_036,y,Well Schedule,Connor,37.2219308,-102.4796963,32-45-27,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23998,23998
WGDC00105_Page_037,y,Well Schedule,Connor,37.428737,-102.4355793,30-45-13,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/23999,23999
WGDC00105_Page_038,y,Well Schedule,Connor,37.4727546,-102.4542904,29-45-35,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24000,24000
WGDC00105_Page_039,y,Well Schedule,Connor,37.5993453,-102.4185848,28-44-19,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24001,24001
WGDC00105_Page_041,y,Well Schedule ,Connor,37.4353464,-102.3785877,30-44-16,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24003,24003
WGDC00105_Page_042,y,Well Schedule ,Connor,37.420147,-102.0725155,30-41-20,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24004,24004
WGDC00105_Page_043,y,Well Schedule ,Connor,37.4292822,-102.1452999,30-42-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24005,24005
WGDC00105_Page_044,y,Well Schedule ,Connor,37.3938973,-102.2178268,30-43-36,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24006,24006
WGDC00105_Page_045,y,Well Schedule ,Connor,37.3994884,-102.285161,30-43-29,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24007,24007
WGDC00105_Page_046,y,Well Schedule ,Connor,37.4407969,-102.3639965,30-44-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24008,24008
WGDC00105_Page_047,y,Well Schedule ,Connor,37.4324812,-102.3638248,30-44-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24009,24009
WGDC00105_Page_048,y,Well Schedule ,Connor,37.5074856,-102.3579884,29-44-23,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24010,24010
WGDC00105_Page_049,y,Well Schedule ,Connor,37.5068577,-102.337353,29-44-23,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24011,24011
WGDC00105_Page_050,y,Well Schedule ,Connor,37.49162,-102.3610783,29-44-27,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24012,24012
WGDC00105_Page_051,y,Well Schedule ,Connor,37.5557425,-102.2918129,29-43-5,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24013,24013
WGDC00105_Page_052,y,Well Schedule ,Connor,37.6083907,-102.3095798,28-43-18,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24014,24014
WGDC00105_Page_053,y,Well Schedule ,Connor,37.5136797,-102.1987724,29-42-19,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24015,24015
WGDC00105_Page_054,y,Well Schedule ,Connor,37.5581272,-102.3638248,28-44-34,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24016,24016
WGDC00105_Page_055,y,Well Schedule ,Connor,37.5901668,-102.3432255,28-44-23,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24017,24017
WGDC00105_Page_056,y,Well Schedule ,Connor,37.6001611,-102.5236416,28-45-19,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24018,24018
WGDC00105_Page_057,y,Well Efficiency ,Connor,,,,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24019,24019
WGDC00105_Page_058,y,Well Efficiency ,Connor,,,,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24020,24020
WGDC00105_Page_059,y,Hand written letter to Thomas ,Connor,,,,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24021,24021
WGDC00105_Page_061,y,Hand written letter to Thomas ,Connor,,,,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24023,24023
WGDC00105_Page_062,y,Well Schedule ,Connor,37.5177674,-102.2543907,29-43-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24024,24024
WGDC00105_Page_063,y,Well Schedule ,Connor,37.5161339,-102.2545624,29-43-15,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24025,24025
WGDC00105_Page_064,y,Well Schedule ,Connor,37.5365532,-102.1251297,29-42-11,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24026,24026
WGDC00105_Page_065,y,Well Schedule ,Connor,37.5359085,-102.1194033,29-42-11,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24027,24027
WGDC00105_Page_066,y,Well Schedule ,Connor,37.250081,-102.27808,32-43-20,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24028,24028
WGDC00105_Page_068,y,Well Schedule,Connor,37.243832,-102.2860919,32-43-20,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24030,24030
WGDC00105_Page_069,y,Well Schedule,Connor,37.1678481,-102.4351501,33-45-13,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24031,24031
WGDC00105_Page_070,y,Well Schedule,Connor,37.1706323,-102.4434258,33-45-13,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24032,24032
WGDC00105_Page_071,y,Well Schedule,Connor,37.1706323,-102.4434258,33-45-13,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24033,24033
WGDC00105_Page_072,y,Well Schedule,Connor,37.3846253,-102.4704266,30-45-34,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24034,24034
WGDC00105_Page_073,y,Well Schedule,Connor,37.3908736,-102.4646209,30-45-34,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24035,24035
WGDC00105_Page_074,y,Well Schedule,Connor,37.2724203,-102.8501415,32-48-8,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24036,24036
WGDC00105_Page_075,y,Well Schedule,Connor,37.2720712,-102.8417198,32-48-8,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24037,24037
WGDC00105_Page_076,y,observation well data sheet,Connor,37.5359085,-102.1194033,C29-42-11bcd,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24038,24038
WGDC00105_Page_077,y,observation well data sheet,Connor,37.1706323,-102.4434258,C33-45-13dad,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24039,24039
WGDC00105_Page_078,y,observation well data sheet,Connor,37.5218162,-102.2464675,c29-43-15ccc,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24040,24040
WGDC00105_Page_079,y,observation well data sheet,Connor,37.3908736,-102.4646209,c30-45-34ccc,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24041,24041
WGDC00105_Page_080,y,observation well data sheet,Connor,37.243832,-102.2860919,c32-43-20aaa,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24042,24042
WGDC00105_Page_081,y,observation well data sheet,Connor,37.0109876,-102.5338485,c35-45-7do,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24043,24043
WGDC00105_Page_082,y,observation well data sheet,Connor,37.3155314,-102.6064396,c31-46-28bbc,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24044,24044
WGDC00105_Page_083,y,observation well data sheet,Connor,37.4339274,-102.6104853,c30-46-17bc,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24045,24045
WGDC00105_Page_084,y,observation well data sheet,Connor,37.535878,-102.1376386,c29-42-10ad,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24046,24046
WGDC00105_Page_085,y,observation well data sheet,Connor,37.2720712,-102.8417198,c32-48-8cbb,Baca,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24047,24047
WGDC00117_Page_005,y,well schedule ,Connor,39.5807994,-102.0723073,5-42-33,Kit Carson,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24059,24059
WGDC00117_Page_006,y,well schedule ,Connor,39.5783302,-102.3523659,5-45-36,Kit Carson,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24060,24060
WGDC00117_Page_007,y,well schedule ,Connor,39.5141417,-102.0787811,6-42-22,Kit Carson,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24061,24061
WGDC00117_Page_008,y,well schedule ,Connor,39.5075577,-102.2411728,6-43-20,Kit Carson,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24062,24062
WGDC00117_Page_009,y,well schedule ,Connor,39.4833814,-102.2975636,6-44-35,Kit Carson,http://cdm17393.contentdm.oclc.org/cdm/ref/collection/p17393coll166/id/24063,24063
